citing_id,cited_id
2634,3448
2635,5315
2635,5949
2635,3309
2635,2982
2636,3691
2636,3264
2638,5399
2638,5400
2638,4955
2638,3739
2638,4124
2639,3399
2639,3591
2639,5139
2639,3012
2639,3018
2639,3476
2640,3350
2640,2866
2640,2869
2640,3109
2640,3463
2640,3467
2640,2884
2640,3187
2642,5270
2642,298
2642,4201
2642,3687
2642,3081
2642,5210
2642,2896
2643,3349
2643,2241
2643,3261
2646,5837
2646,5858
2646,3215
2646,3462
2646,3279
2646,3294
2646,4883
2646,3338
2646,4516
2647,202
2648,5947
2648,3009
2649,3302
2649,3399
2649,2147
2649,5625
2649,2629
2649,68
2649,3020
2649,3265
2649,3243
2651,5950
2651,3447
2651,1136
2651,3451
2651,3354
2651,2629
2651,2915
2651,3461
2651,2776
2652,3591
2652,2911
2653,3303
2654,3007
2654,4668
2654,3302
2654,4382
2654,152
2654,4528
2654,4578
2654,3114
2654,3688
2654,3739
2654,3562
2654,4872
2654,3468
2654,3294
2654,3621
2654,2997
2654,4282
2654,3915
2655,3398
2655,3008
2655,3305
2656,3398
2657,4530
2657,5047
2657,3555
2657,3599
2657,3468
2659,5272
2659,3651
2659,3216
2659,3574
2659,3579
2661,2866
2661,3261
2661,3463
2662,298
2662,3399
2662,3699
2662,3721
2663,2629
2663,2858
2664,3687
2666,2910
2666,3108
2666,5229
2666,3494
2666,3647
2666,3217
2671,3736
2672,2
2672,3303
2672,2874
2672,2881
2672,1877
2673,5315
2673,2824
2674,3399
2674,3591
2674,3307
2674,2741
2674,5303
2675,3308
2677,299
2677,2290
2677,3447
2677,3591
2677,3736
2677,3448
2677,3691
2677,3406
2678,3349
2678,3302
2678,5852
2678,3307
2678,3699
2679,5836
2679,5398
2679,2
2679,4949
2679,4480
2679,3009
2679,5954
2679,3216
2679,3658
2679,3849
2679,4742
2679,5470
2680,2914
2683,2
2683,2961
2683,1755
2683,3642
2683,5625
2683,2965
2683,2967
2683,5627
2683,3165
2683,5378
2683,3039
2683,3138
2683,3145
2683,2851
2684,5835
2684,3303
2684,5988
2684,2881
2684,3361
2684,3189
2685,5836
2686,4480
2686,4065
2686,19
2686,2199
2686,317
2686,278
2686,4216
2686,4548
2686,4684
2686,3387
2687,2
2687,253
2688,1322
2688,3650
2688,2825
2688,2879
2689,5950
2689,2290
2689,594
2689,4480
2689,1956
2689,3404
2689,3405
2689,2579
2689,2825
2689,4497
2689,4029
2689,2848
2689,4793
2689,2852
2690,5854
2690,2721
2691,3448
2692,2959
2692,3543
2692,5762
2692,3170
2693,298
2693,5985
2693,3349
2693,4110
2693,5852
2693,3256
2693,3496
2693,5761
2693,2970
2693,4440
2693,3411
2693,3563
2693,3362
2693,3705
2693,4684
2693,3225
2693,2703
2694,3507
2694,3714
2694,2792
2694,2948
2695,4017
2695,2719
2695,3661
2696,5947
2696,152
2696,3018
2696,3191
2697,3007
2697,5400
2697,4994
2697,4291
2697,4111
2697,5272
2697,2678
2697,3408
2697,4815
2697,3459
2697,3216
2697,3274
2697,3621
2697,2997
2697,3915
2699,3086
2700,3349
2700,3010
2700,3307
2700,3553
2700,2678
2700,5866
4076,2703
2725,2703
5331,2703
4409,2703
5704,2703
3491,2703
5224,2703
3375,2704
3292,2704
2897,2704
3630,2704
3654,2706
2831,2706
2737,2706
3427,2706
2847,2706
3017,2710
5482,2712
5853,2717
3112,2717
3209,2717
5716,2717
3696,2717
3178,2717
5865,2717
5867,2717
3137,2717
3521,2717
3245,2717
5711,2717
4293,2718
5100,2718
4306,2718
4685,2718
4366,2718
4004,2718
2870,2720
5754,2720
3260,2720
5672,2720
5456,2720
5804,2720
5537,2720
5633,2720
5771,2720
3081,2720
3709,2720
5254,2720
3329,2720
2896,2720
5615,2720
3017,2722
4876,2722
2736,2722
3282,2722
3371,2722
2933,2722
3941,2722
2936,2722
3582,2722
3484,2722
3485,2722
3096,2722
3786,2723
5097,2723
4262,2723
2801,2723
3963,2723
1370,2724
2869,2724
3019,2724
3123,2724
3572,2724
3713,2724
2992,2724
3289,2724
2847,2724
3195,2724
3643,2725
3645,2725
4725,2725
3027,2725
3269,2725
4502,2725
2986,2725
3284,2725
3258,2727
3123,2727
3064,2727
3416,2727
4039,2727
2759,2727
3508,2728
2737,2728
3474,2728
3717,2728
3027,2730
3001,2730
3629,2730
5760,2732
3017,2732
3024,2732
4767,2732
5100,2732
4238,2732
3245,2732
3076,2734
3661,2734
5543,2734
3001,2734
3039,2735
5130,2735
3185,2736
2804,2736
3258,2738
2727,2738
3416,2738
3568,2738
3184,2738
3190,2738
3718,2738
3139,2738
3531,2738
3630,2738
2759,2738
2872,2740
3599,2740
5863,2740
4681,2740
3468,2740
4693,2740
2719,2741
3553,2741
3405,2741
3066,2741
3284,2741
5070,2741
2848,2741
2994,2741
3683,2741
3006,2741
3649,2742
3027,2742
2718,2743
3466,2744
3079,2744
2788,2744
3150,2744
5739,2745
3599,2747
3964,2747
2745,2748
5739,2748
3409,2749
3063,2751
3464,2752
5865,2752
5009,2753
3245,2753
4839,2754
2799,2754
3005,2754
3281,2757
4782,2761
3668,2761
3830,2766
3497,2766
2771,2766
4210,2766
5065,2766
5385,2766
3017,2767
3019,2767
3166,2767
3270,2767
3064,2767
3360,2767
4502,2767
3416,2767
3321,2767
3941,2767
2995,2767
2804,2767
3868,2767
3302,2768
3591,2768
3106,2768
4065,2768
2719,2768
3553,2768
3496,2768
2822,2768
3648,2768
3404,2768
3405,2768
2970,2768
3123,2768
3270,2768
2980,2768
3362,2768
3657,2768
3510,2768
3663,2768
2930,2768
3284,2768
3520,2768
2932,2768
2852,2768
2946,2768
3095,2768
2764,2768
3302,2769
2719,2769
3553,2769
3210,2769
3404,2769
3265,2769
2970,2769
2825,2769
3068,2769
3510,2769
3180,2769
3224,2769
3284,2769
3520,2769
3374,2769
5520,2769
3095,2769
5527,2769
3114,2771
4624,2771
3017,2771
4210,2771
3409,2771
3413,2771
3371,2771
5692,2771
3478,2771
5069,2771
4886,2771
3533,2771
5593,2772
3757,2772
3714,2772
2792,2772
2948,2772
5851,2772
3265,2773
2925,2773
2719,2774
3405,2774
4497,2774
3607,2774
2848,2774
3725,2774
3417,2775
3451,2776
2915,2776
3360,2776
3654,2776
3367,2776
3324,2776
2737,2776
3474,2776
3284,2776
3717,2776
2845,2776
3678,2776
4239,2776
4738,2777
4360,2777
3027,2778
3281,2779
5611,2779
2757,2779
3513,2781
2832,2782
2784,2782
2755,2783
2832,2784
2782,2784
5382,2785
4420,2786
4057,2786
4003,2787
2944,2787
2772,2788
4878,2789
5754,2790
2720,2790
5194,2790
2877,2790
5293,2790
5153,2790
5615,2790
3714,2792
5851,2792
2792,2793
3318,2794
3288,2794
3076,2796
2885,2796
4130,2796
3372,2796
3520,2797
2810,2799
2701,5950
2701,2869
2701,2147
2701,3262
2701,2770
2701,3022
2701,3358
2701,2990
2701,3517
2702,2816
2702,3455
2702,3651
2702,5414
2702,2945
2703,5985
2703,3690
2703,5367
2703,3705
2703,3225
2703,5641
2704,3543
2705,3968
2706,3447
2706,3015
2706,3406
2706,3461
2707,5947
2707,5835
2707,2
2707,3303
2707,3049
2710,3399
2712,298
2712,3010
2712,3307
2712,3553
2712,2678
2712,2979
2712,2844
2712,3239
2714,4668
2714,2872
2715,4668
2718,3007
2718,4062
2718,4202
2718,5229
2718,3782
2718,1525
2718,5380
2719,3349
2719,3302
2719,2960
2719,2290
2719,594
2719,4480
2719,2868
2719,4065
2719,3009
2719,4763
2719,3256
2719,3307
2719,3058
2719,3116
2719,3117
2719,3553
2719,3690
2719,2674
2719,3309
2719,3159
2719,3648
2719,2678
2719,5628
2719,2970
2719,3126
2719,2879
2719,3411
2719,3563
2719,4824
2719,4588
2719,3225
2719,3425
2719,2993
2719,3483
2719,3337
2719,3051
2719,3585
2720,298
2720,5398
2720,2867
2720,2870
2720,5531
2720,5598
2720,5510
2721,4949
2721,5854
2721,4535
2722,5834
2722,3543
2722,2868
2722,3010
2723,101
2723,3007
2723,4530
2725,298
2725,5985
2725,3349
2725,3302
2725,3106
2725,3010
2725,3256
2725,2719
2725,3553
2725,3496
2725,3690
2725,3309
2725,3648
2725,3742
2725,3126
2725,3362
2727,299
2727,5398
2727,152
2727,3106
2727,3306
2727,5448
2727,3551
2727,3554
2727,3696
2727,3067
2728,5950
2728,3447
2728,3736
2728,3451
2728,3354
2728,3598
2728,3461
2728,3511
2729,2960
2729,3543
2729,2868
2729,3009
2729,5627
2729,3927
2729,4539
2729,4170
2729,3344
2730,5315
2730,5836
2731,5947
2731,3308
2731,2971
2732,5834
2732,5836
2732,5625
2732,3314
2732,3320
2733,3455
2733,3079
2735,2961
2735,1755
2735,5130
2736,248
2736,5985
2736,3349
2736,3302
2736,3543
2736,3399
2736,152
2736,3306
2736,3258
2736,3496
2736,3356
2736,3332
2736,3722
2737,298
2737,5834
2737,5950
2737,3447
2737,2429
2737,3106
2737,2147
2737,3451
2737,3595
2737,3354
2737,3015
2737,3406
2737,3598
2737,3028
2737,3360
2737,3461
2737,2977
2737,3415
2737,3367
2737,2990
2737,3474
2737,3717
2737,3437
2737,3678
2738,2
2738,3303
2738,3106
2738,5753
2738,5448
2738,3551
2738,5625
2738,2629
2738,3126
2738,3067
2741,3307
2743,4668
2743,4062
2744,2961
2744,2874
2745,2192
2745,278
2746,5947
2746,3302
2746,3303
2746,3011
2746,3309
2746,3507
2747,101
2747,4668
2747,4245
2747,4435
2748,2192
2748,5947
2748,5401
2748,4295
2749,3301
2749,3591
2749,3314
2749,2881
2749,3419
2749,3677
2750,5834
2750,5228
2751,3303
2751,1755
2751,4535
2751,5193
2753,3666
2755,2290
2755,2481
2755,2914
2755,3691
2755,68
2755,3454
2755,3311
2755,3405
2755,3406
2755,3264
2755,2975
2755,2978
2755,2925
2755,2886
2755,3367
2755,3670
2756,3496
2756,3089
2757,5270
2757,298
2758,3349
2758,3011
2758,3553
2758,2822
2758,3692
2758,3650
2758,3742
2758,2579
2758,3411
2758,2979
2758,3578
2758,3522
2759,2
2759,5949
2759,3106
2759,5754
2759,5448
2759,5326
2759,3956
2760,5275
2760,3077
2761,3029
2762,5834
2762,5946
2762,5836
2762,2961
2762,5758
2762,5625
2762,2967
2762,3165
2762,2830
2762,3174
2762,4735
2762,3658
2762,3373
2764,3349
2764,2290
2764,594
2764,4480
2764,4065
2764,4763
2764,3307
2764,19
2764,3116
2764,2199
2764,3648
2764,3650
2764,3404
2764,3405
2764,2579
2764,2879
2764,4497
2764,3080
2764,5070
2764,3377
2764,2848
2764,3337
2764,3051
2764,2852
2767,5834
2767,5947
2767,5844
2767,2866
2767,251
2767,2869
2767,3256
2767,792
2767,3159
2767,3454
2767,3213
2767,3706
2770,5950
2770,2290
2770,3262
2770,3407
2771,4576
2771,4061
2771,3830
2771,4578
2771,3497
2771,3272
2772,2874
2772,3453
2772,3795
2773,2290
2773,68
2773,3311
2773,2978
2774,2290
2774,4763
2774,2674
2774,3563
2776,5950
2776,2290
2776,3354
2776,3015
2776,3324
2779,5270
2779,298
2779,5759
2780,152
2780,3010
2780,3011
2780,3058
2780,3013
2780,2719
2780,3692
2780,2579
2780,3066
2780,5103
2780,3411
2780,5554
2781,3301
2781,4994
2781,2910
2781,3057
2781,4952
2781,3494
2781,3689
2781,3497
2781,4675
2782,3398
2784,3398
2784,3303
2785,4017
2785,2974
2785,3561
2788,2
2788,3303
2788,3361
2789,4668
2789,4067
2789,5047
2789,3599
2789,4266
2790,5398
2791,3302
2791,4528
2791,4578
2791,3114
2791,4855
2791,5045
2791,4024
2791,4395
2791,3290
2792,5844
2792,3795
2793,5947
2794,5270
2794,5226
2794,3219
2795,4668
2795,4215
2797,298
2797,5948
2797,4480
2797,4065
2797,4763
2797,18
2797,19
2797,2199
2797,353
2797,317
2797,4440
2797,4213
2797,4216
2797,4548
2797,5070
2797,3387
2798,201
2798,3174
2799,3314
2799,3365
2799,3183
2799,4170
2799,3005
2799,2809
2799,2861
2800,5315
2800,5947
2800,5837
2800,4900
2800,1755
2800,253
2800,3941
3970,2803
2808,2803
2861,2809
2811,2813
3027,2815
3700,2815
2830,2815
3658,2815
3711,2815
3527,2815
3149,2815
3630,2815
5437,2815
3060,2816
3455,2816
2922,2816
3445,2817
1370,2818
2869,2818
2147,2818
2724,2818
1869,2818
3064,2818
2262,2818
5329,2818
3572,2818
3713,2818
2992,2818
3042,2818
3289,2818
3580,2818
3195,2818
3450,2819
3404,2819
2825,2819
2829,2819
3657,2819
3663,2819
3284,2819
3520,2819
3725,2819
2852,2819
3336,2821
3472,2823
3610,2823
3235,2823
2894,2823
3004,2823
3120,2824
3704,2824
3323,2824
3579,2824
3203,2824
3732,2824
1528,2826
3018,2828
3561,2828
4588,2828
3663,2829
2849,2830
3654,2831
3133,2831
3427,2831
2992,2831
2847,2831
5361,2833
3645,2833
3017,2833
3123,2833
3166,2833
3416,2833
3577,2833
3088,2833
3201,2833
3630,2833
3017,2835
3196,2835
3679,2835
3014,2838
3121,2843
3437,2843
4239,2843
3258,2844
2822,2844
5535,2844
3270,2844
3064,2844
3510,2844
3168,2847
1528,2847
3427,2847
3405,2848
2825,2848
4351,2848
3607,2848
3725,2848
2852,2848
3027,2849
3630,2849
3557,2851
3441,2851
3663,2852
3725,2852
3166,2857
3027,2858
3167,2858
4502,2858
3184,2858
3531,2858
2859,2858
2863,2858
3531,2859
2861,2862
3184,2863
2961,2864
5712,2864
5228,2864
2870,2864
5229,2864
3687,2864
3112,2864
3206,2864
3113,2864
5670,2864
3260,2864
5365,2864
5672,2864
5191,2864
3596,2864
5993,2864
2823,2864
5678,2864
4306,2864
5767,2864
5418,2864
5150,2864
3850,2864
5332,2864
5727,2864
3081,2864
2926,2864
5153,2864
5339,2864
5467,2864
5468,2864
5252,2864
5297,2864
5210,2864
5299,2864
5300,2864
5813,2864
3940,2864
3616,2864
3671,2864
5518,2864
3435,2864
4319,2864
5606,2864
5816,2864
5706,2864
5308,2864
5789,2864
4517,2864
3867,2864
4055,2864
5825,2864
3635,2864
4901,2865
4431,2865
3254,2865
3833,2865
4624,2865
3781,2865
4068,2865
5047,2865
3688,2865
4296,2865
4531,2865
5141,2865
4675,2865
4437,2865
3017,2865
4536,2865
4392,2865
4816,2865
5100,2865
4302,2865
4395,2865
4864,2865
3888,2865
4260,2865
4871,2865
4347,2865
4542,2865
3749,2865
4976,2865
3469,2865
3752,2865
4738,2865
3754,2865
3991,2865
4404,2865
3756,2865
3758,2865
4878,2865
4266,2865
4509,2865
3288,2865
3478,2865
4649,2865
4419,2865
4886,2865
4696,2865
4050,2865
3773,2865
4941,2865
4564,2865
5929,2865
3349,2866
3350,2866
3106,2866
2869,2866
3109,2866
3256,2866
5989,2866
3553,2866
3496,2866
3261,2866
3407,2866
3064,2866
3654,2866
3168,2866
3271,2866
3126,2866
3066,2866
3273,2866
3069,2866
3563,2866
3362,2866
2831,2866
2983,2866
2884,2866
3416,2866
3133,2866
3607,2866
3187,2866
3284,2866
5811,2866
3043,2866
2844,2866
3193,2866
3046,2866
2847,2866
3144,2866
3388,2866
2946,2866
3095,2866
3200,2866
3489,2866
3299,2866
5398,2867
5949,2867
5228,2867
2870,2867
5754,2867
5448,2867
3115,2867
5273,2867
3260,2867
5531,2867
5672,2867
5194,2867
5456,2867
5326,2867
3164,2867
2877,2867
3172,2867
5459,2867
5418,2867
3709,2867
3190,2867
3428,2867
3329,2867
5518,2867
5816,2867
2896,2867
3050,2867
5615,2867
3301,2868
3302,2868
4901,2868
3548,2868
3593,2868
3553,2868
3309,2868
2823,2868
3213,2868
4772,2868
2972,2868
3410,2868
3565,2868
3035,2868
3605,2868
3319,2868
2836,2868
3516,2868
3331,2868
2894,2868
3722,2868
3582,2868
3679,2868
3096,2868
3342,2868
3343,2868
1370,2869
3019,2869
3265,2869
5764,2869
3064,2869
2262,2869
3706,2869
3422,2869
2841,2869
3713,2869
2992,2869
3289,2869
4746,2869
3523,2869
2847,2869
3195,2869
2943,2869
5361,2870
3106,2870
5754,2870
3115,2870
5273,2870
5672,2870
3596,2870
5194,2870
5144,2870
5456,2870
5326,2870
3164,2870
3172,2870
5633,2870
5771,2870
3416,2870
5466,2870
3081,2870
2837,2870
5153,2870
4264,2870
5297,2870
5254,2870
3190,2870
5300,2870
3329,2870
3139,2870
5606,2870
5816,2870
2896,2870
3529,2870
5615,2870
5483,2870
5144,2871
3371,2871
5551,2871
4689,2871
2871,2872
4433,2872
4675,2872
3599,2872
5863,2872
4306,2872
4681,2872
2928,2872
4266,2872
3716,2872
4527,2873
3255,2873
3788,2874
5861,2874
5959,2874
3178,2874
3661,2874
3477,2874
3370,2874
3614,2874
3521,2874
4747,2874
2802,2874
4055,2875
4137,2876
2898,2876
5191,2877
5194,2877
5150,2877
5471,2877
5813,2877
4509,2878
5069,2878
4088,2878
3432,2878
5073,2878
4886,2878
3304,2879
3404,2879
2825,2879
4497,2879
2984,2879
3663,2879
3284,2879
2844,2879
2889,2879
5070,2879
2848,2879
4793,2879
3683,2879
3006,2879
3728,2880
5037,2880
5959,2881
5865,2881
3189,2881
3477,2881
3370,2881
3382,2881
3403,2882
4493,2882
3888,2882
3227,2882
4509,2882
2891,2882
3776,2882
2810,2882
3017,2883
3456,2883
5861,2883
4735,2883
3370,2883
3611,2883
2869,2884
3064,2884
3572,2884
2841,2884
3270,2886
3360,2886
1528,2886
3670,2886
3226,2887
3048,2887
4907,2890
4864,2890
3412,2890
4563,2891
3487,2891
3776,2891
5034,2891
3500,2893
5672,2896
3596,2896
5456,2896
2877,2896
3623,2896
3630,2897
4137,2898
4316,2899
4945,2899
3634,2899
3209,2900
5537,2900
2885,2900
4130,2900
3335,2900
2947,2900
2801,101
2801,3007
2801,3967
2801,5229
2801,3786
2801,4782
2801,3673
2802,3303
2802,2961
2802,3456
2802,5917
2803,5959
2803,5975
2804,248
2804,2960
2804,3496
2804,3159
2804,3024
2804,5326
2804,3270
2804,4977
2804,3706
2804,3321
2804,3193
2805,3302
2805,3543
2805,5446
2805,3687
2805,3011
2805,3495
2805,3159
2805,3126
2805,3462
2805,2980
2805,3073
2805,3510
2805,2984
2805,3672
2805,3524
2805,4011
2808,5947
2808,3008
2808,5797
2808,4745
2809,1755
2812,5836
2817,3546
2818,3109
2818,2481
2819,3116
2819,3648
2819,3095
2821,2960
2821,3544
2821,152
2822,5226
2822,3349
2822,5619
2822,3010
2822,3011
2822,792
2822,3692
2822,3648
2822,2970
2822,3312
2822,3066
2822,3411
2822,2979
2822,3657
2822,3510
2822,3224
2822,2994
2822,2946
2823,3543
2823,3639
2825,5270
2825,4201
2825,2290
2825,4480
2825,4763
2825,19
2825,2674
2825,3650
2825,2579
2825,3657
2825,3180
2825,3224
2825,2889
2826,4253
2826,1956
2826,3475
2826,2956
2829,3544
2830,5315
2830,5947
2830,3303
2830,3642
2830,5991
2830,5758
2830,2965
2830,2967
2830,3169
2830,2981
2830,3658
2830,5997
2830,3711
2830,3188
2831,3349
2831,3261
2831,3691
2831,3406
2831,3271
2831,2977
2832,3303
2833,5985
2833,152
2833,2961
2833,3591
2833,3106
2833,3551
2833,3018
2833,5155
2833,3041
2834,3495
2834,3989
2836,5947
2836,3301
2836,3302
2836,2960
2836,152
2836,3057
2836,3009
2836,3013
2836,3059
2836,3308
2836,2971
2836,3131
2837,152
2837,3106
2838,3008
2838,3559
2839,2
2839,1755
2839,3209
2839,3215
2839,3505
2840,4062
2840,4382
2840,2910
2840,5229
2840,4953
2840,3689
2840,3207
2840,3366
2841,3350
2841,3109
2841,3187
2842,3010
2842,3650
2842,2980
2842,2950
2843,5950
2843,3448
2843,3354
2844,5226
2844,3010
2844,3011
2844,792
2844,3058
2844,3117
2844,3210
2844,2970
2844,3524
2844,3240
2845,2290
2845,3447
2845,4253
2845,2153
2845,3499
2845,4979
2845,3285
2846,5270
2846,1903
2846,3694
2847,3349
2847,5950
2847,3447
2847,3350
2847,3109
2847,2147
2847,3261
2847,3354
2847,3406
2847,2977
2847,3133
2848,3349
2848,4201
2848,5401
2848,2290
2848,4110
2848,4480
2848,4763
2848,111
2848,18
2848,19
2848,3553
2848,2674
2848,317
2848,2579
2848,4497
2848,3080
2848,4548
2848,5070
2848,3051
2849,5947
2849,5984
2849,3106
2849,3126
2849,3069
2849,3700
2849,3658
2851,5797
2851,2965
2851,3559
2851,3171
2851,3711
2852,5270
2852,594
2852,3116
2852,3648
2852,4497
2852,3080
2852,3337
2852,3095
2854,2719
2854,5628
2854,3176
2855,4735
2857,2920
2858,5985
2858,2629
2858,3311
2859,3106
2859,3256
2859,2147
2859,2719
2859,3451
2859,3496
2859,2629
2859,3311
2859,3020
2859,3167
2859,3126
2859,3362
2859,2983
2859,3531
2862,3365
2863,2629
2864,2192
2865,5315
2865,4576
2865,4668
2865,4061
2865,4716
2865,4063
2865,2961
2865,3591
2865,5139
2865,2910
2865,4951
2865,3108
2865,5229
2865,4384
2865,4530
2865,3738
2865,3498
2865,5906
2865,3759
2868,3639
2870,5398
2871,4107
2871,4579
2873,5837
2873,3111
2873,2963
2874,5952
2874,5797
2875,3007
2875,5399
2875,4124
2876,5836
2876,3213
2876,4516
2877,5228
2877,3351
2879,3307
2879,2674
2879,3742
2880,253
2881,5835
2881,2
2881,3303
2881,4900
2883,2
2883,3303
2884,5950
2884,3109
2884,3402
2884,3271
2884,3463
2884,3187
2884,3042
2884,3433
2885,5400
2885,107
2885,3106
2885,4111
2885,3640
2885,3552
2885,4725
2885,2678
2885,3408
2885,3026
2885,5537
2885,3699
2885,3274
2885,3363
2885,3656
2885,4402
2885,4130
2885,2989
2885,3574
2885,5254
2885,3621
2885,3534
2886,5270
2886,2914
2886,2978
2886,3511
2887,5272
2888,2241
2888,5227
2888,5728
2889,4381
2889,2290
2889,3011
2889,3307
2889,3058
2889,19
2889,2674
2889,3650
2889,3411
2889,2980
2889,3524
2891,4900
2891,3759
2892,3017
2892,3123
2892,3167
2892,3562
2892,3274
2892,4402
2892,3078
2893,3551
2894,299
2894,248
2894,3543
2894,3639
2894,2963
2894,3593
2894,3605
2895,5834
2895,2960
2895,3399
2895,5448
2895,3698
2895,3482
2896,5398
2896,3081
2897,3543
2898,3303
2898,3141
2899,4626
2900,5949
2900,5853
2900,3699
2900,3574
4135,2901
3001,2901
3538,2901
5865,2902
3371,2903
3610,2903
3632,2904
3190,2908
2933,2909
4994,2910
3254,2910
4111,2910
4952,2910
4953,2910
4855,2910
5045,2910
4963,2910
5959,2910
3560,2910
3409,2910
5106,2910
3796,2910
3176,2910
3848,2910
3469,2910
3320,2910
3366,2910
4738,2910
5774,2910
4549,2910
5112,2910
4782,2910
3664,2910
3608,2910
3575,2910
5867,2910
3371,2910
5692,2910
3478,2910
5069,2910
4465,2910
4886,2910
4941,2910
3544,2911
3457,2911
3229,2911
4567,2912
4195,2912
3108,2913
4953,2913
4675,2913
3072,2913
3364,2913
3469,2913
3366,2913
3097,2913
4522,2913
3496,2914
3310,2914
3311,2914
5143,2914
3213,2914
5195,2914
3270,2914
3167,2914
3360,2914
3068,2914
5327,2914
2978,2914
3510,2914
3511,2914
3321,2914
3284,2914
3520,2914
5472,2914
3722,2914
5704,2914
3299,2914
1370,2915
3270,2915
3367,2915
3427,2915
3717,2915
3678,2915
4901,2917
4223,2917
5067,2917
4901,2919
4624,2919
3494,2919
4738,2919
3608,2919
4883,2919
3676,2919
3338,2919
4663,2919
3118,2920
3667,2920
5168,2920
3679,2920
5351,2920
5352,2920
2929,2921
3921,2923
3263,2923
2991,2923
3284,2923
3296,2923
3091,2924
4897,2924
3270,2925
3360,2925
1528,2925
3321,2925
5472,2925
4039,2926
5606,2926
3200,2930
5989,2932
3200,2932
3970,2935
2933,2937
2934,2937
4901,2939
2991,2941
3395,2941
3245,2942
3553,2946
2970,2946
3284,2946
3095,2946
3714,2948
3888,2950
4133,2955
4576,2959
4061,2959
4716,2959
4527,2959
4901,2959
4528,2959
4623,2959
3833,2959
3114,2959
3781,2959
4855,2959
4998,2959
5045,2959
3688,2959
3259,2959
4296,2959
4810,2959
3924,2959
2966,2959
3837,2959
4963,2959
3498,2959
4907,2959
3122,2959
4210,2959
4816,2959
4908,2959
4633,2959
3506,2959
4871,2959
4872,2959
3749,2959
3604,2959
5963,2959
4349,2959
3754,2959
3756,2959
4357,2959
4879,2959
4642,2959
3288,2959
4688,2959
2953,2959
5355,2959
4386,2961
3209,2961
5625,2961
3309,2961
2967,2961
5627,2961
5993,2961
5959,2961
3162,2961
3027,2961
3927,2961
3700,2961
5289,2961
3658,2961
5997,2961
3039,2961
3185,2961
3477,2961
3138,2961
4267,2961
2938,2961
3049,2961
4883,2961
3527,2961
3382,2961
3145,2961
5130,2961
3199,2961
3149,2961
3342,2961
4057,2961
4897,2961
4707,2961
5086,2961
3541,2961
6005,2961
5997,2962
4528,2963
3688,2963
4767,2963
4493,2963
2972,2963
3605,2963
4133,2963
3516,2963
3228,2963
3715,2963
2936,2963
4055,2963
5585,2964
3223,2964
5625,2965
5627,2965
3162,2965
3063,2965
3927,2965
3165,2965
3166,2965
2973,2965
3174,2965
2981,2965
5465,2965
3568,2965
3178,2965
5378,2965
3185,2965
5163,2965
3049,2965
3527,2965
3541,2965
4965,2966
3951,2966
3209,2967
3162,2967
3165,2967
3658,2967
3188,2967
5426,2967
3039,2968
3566,2969
3106,2970
3011,2970
5989,2970
3210,2970
3405,2970
2980,2970
3657,2970
3510,2970
3321,2970
3663,2970
3224,2970
2930,2970
3284,2970
3520,2970
3374,2970
3578,2970
3297,2970
3200,2970
3730,2970
3395,2970
3006,2970
3325,2971
3185,2973
3556,2974
3561,2974
4876,2974
4758,2974
2914,2975
3496,2975
3454,2975
5367,2975
2978,2975
3362,2975
2925,2975
3321,2975
3627,2975
4239,2975
3299,2975
3106,2977
3159,2977
3654,2977
3168,2977
1528,2977
3179,2977
3133,2977
3284,2977
2914,2978
3496,2978
3360,2978
1528,2978
3511,2978
2925,2978
3321,2978
5472,2978
3670,2978
4239,2978
3299,2978
5989,2979
3362,2979
5331,2979
3705,2979
2923,2979
3321,2979
3284,2979
3578,2979
5612,2979
4284,2979
4011,2979
3491,2979
3304,2980
3554,2980
5760,2980
3027,2980
5291,2980
3239,2980
3149,2980
3730,2980
3541,2980
2965,2981
3162,2981
3027,2981
3174,2981
3185,2981
3631,2981
3306,2982
5533,2982
3172,2982
5772,2982
5780,2982
5520,2982
5168,2982
5527,2982
5267,2982
3027,2983
3167,2983
3064,2983
3069,2983
3430,2983
2995,2983
3630,2983
3258,2984
5535,2984
4402,2984
2991,2984
5554,2984
3377,2984
3205,2984
3079,2985
4937,2985
4470,2985
3098,2985
3604,2987
3610,2987
3004,2987
3304,2988
2984,2988
2991,2988
3377,2988
2994,2988
3384,2988
3683,2988
3552,2989
3360,2990
3523,2990
3289,2992
3640,2993
3408,2993
4787,2993
5390,2993
3529,2993
3534,2993
3692,2994
4874,2994
2930,2994
3921,2996
3496,2996
2970,2996
4216,2996
3284,2996
3520,2996
3297,2996
3712,2997
3555,2998
3017,2998
3005,3000
2903,3660
2903,3197
2905,3349
2905,3109
2905,68
2905,3187
2906,2331
2906,5728
2910,3108
2910,5229
2910,3207
2910,3647
2910,3128
2911,3638
2912,3968
2914,5270
2914,3736
2914,3454
2915,5947
2915,5950
2915,2290
2915,3447
2915,3691
2915,3354
2915,1956
2915,3030
2916,3303
2916,3697
2916,3460
2916,3174
2916,5378
2917,4382
2917,3111
2917,3218
2918,935
2922,3209
2922,3651
2923,5270
2923,3553
2924,5315
2924,2960
2924,3399
2925,298
2925,5834
2925,3399
2925,2290
2925,3736
2925,3311
2925,3511
2925,3221
2926,5398
2926,2960
2926,5531
2926,4732
2926,4354
2926,4640
2926,3616
2928,101
2928,4530
2929,3547
