id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label,core_work,oa_id,sdgs
2498,0,11,1,7,0.2414820274704351,0.0147320385399216,https://openalex.org/W2165040964,1,https://openalex.org/W2165040964,Life below water
2640,0,16,1,11,0.2428500159420534,0.0087452291460322,https://openalex.org/W2730031129,1,https://openalex.org/W2730031129,Life below water
2905,0,16,1,5,0.2481097897545079,0.0048478612731211,https://openalex.org/W2346671226,1,https://openalex.org/W2346671226,Life below water
2943,0,11,1,12,0.2500659030310667,0.0132265810898777,https://openalex.org/W2511859625,1,https://openalex.org/W2511859625,Life below water
3167,0,16,1,33,0.2972639964359226,0.0476676475235256,https://openalex.org/W2591830896,1,https://openalex.org/W2591830896,Life below water
3324,0,11,1,20,0.2610340188483276,0.051858748898971,https://openalex.org/W2297405374,1,https://openalex.org/W2297405374,Life below water
3422,0,11,1,16,0.2678510255887287,0.0219423393521049,https://openalex.org/W2773516959,1,https://openalex.org/W2773516959,Life below water
1425,0,29,0,16,0.2757800728858972,0.005258819903602,https://openalex.org/W2167448486,1,https://openalex.org/W2167448486,Life below water
1831,0,29,0,6,0.2364864935659482,0.0006009322326594,https://openalex.org/W1677061921,1,https://openalex.org/W1677061921,Life below water
1430,0,10,0,13,0.2777342769757907,0.0068348917247503,https://openalex.org/W2738817996,1,https://openalex.org/W2738817996,Life below water
1431,0,29,0,7,0.2475277927738495,0.0013316998401845,https://openalex.org/W2624223567,1,https://openalex.org/W2624223567,Life below water
1432,0,11,1,8,0.2398879124862593,0.0148621605995898,https://openalex.org/W2808022527,1,https://openalex.org/W2808022527,
1836,0,5,1,13,0.2458972041322293,0.0003666857288755,https://openalex.org/W1996672097,1,https://openalex.org/W1996672097,Climate action
2075,0,5,1,1,0.2048531363477449,2.6492079078953465e-05,https://openalex.org/W2561224299,1,https://openalex.org/W2561224299,
1436,0,15,1,20,0.2599581253652974,0.0091997599793918,https://openalex.org/W2803704702,1,https://openalex.org/W2803704702,Life below water
1979,0,29,1,10,0.2874382456894027,0.0108230864507216,https://openalex.org/W2777495321,1,https://openalex.org/W2777495321,Life below water
2179,0,15,0,8,0.2570356056872164,0.0040581803150274,https://openalex.org/W2060787286,1,https://openalex.org/W2060787286,Life below water
2302,0,29,1,16,0.2688879360126768,0.0074438278015696,https://openalex.org/W2607218722,1,https://openalex.org/W2607218722,Life below water
2316,0,15,1,21,0.2914380768117005,0.0256880325374626,https://openalex.org/W2471475427,1,https://openalex.org/W2471475427,Life below water
1437,0,29,0,5,0.2707453550210044,0.0021121251369901,https://openalex.org/W2202512821,1,https://openalex.org/W2202512821,Life below water
1438,0,29,0,5,0.242035909761841,0.0003350776454063,https://openalex.org/W2556397996,1,https://openalex.org/W2556397996,Life below water
2006,0,15,0,8,0.2368335323151925,0.0007235114599673,https://openalex.org/W2084661245,1,https://openalex.org/W2084661245,Life below water
1440,0,5,1,13,0.2484130612617455,0.0007305664377168,https://openalex.org/W2527730476,1,https://openalex.org/W2527730476,Climate action
1663,0,5,1,10,0.2411424350784749,0.0005155081391735,https://openalex.org/W1753903165,1,https://openalex.org/W1753903165,Climate action
1920,0,5,1,8,0.2545199735706989,0.0008015420073561,https://openalex.org/W2117908347,1,https://openalex.org/W2117908347,Climate action
1443,0,15,0,8,0.2852862696376571,0.011999513237131,https://openalex.org/W2477032446,1,https://openalex.org/W2477032446,Climate action
1508,0,15,1,11,0.2892870155108971,0.0140461502615365,https://openalex.org/W1965336778,1,https://openalex.org/W1965336778,Life below water
1879,0,15,0,11,0.2923386313378101,0.0205707383368239,https://openalex.org/W1939410340,1,https://openalex.org/W1939410340,Life below water
1455,0,1,2,4,0.2165855974032246,3.726168407742124e-05,https://openalex.org/W2121178614,1,https://openalex.org/W2121178614,Life below water
1445,0,3,0,13,0.2492820329915817,0.002834370958061,https://openalex.org/W2774366667,1,https://openalex.org/W2774366667,Life below water
2536,0,3,0,14,0.2539663107567665,0.0023976597485219,https://openalex.org/W2592983532,1,https://openalex.org/W2592983532,Life below water
1446,0,10,0,2,0.2165770488715936,0.0001005049804843,https://openalex.org/W2541037937,1,https://openalex.org/W2541037937,Life below water
3992,0,10,0,6,0.2366496791396341,0.0005446700551396,https://openalex.org/W2122611411,1,https://openalex.org/W2122611411,Climate action
1447,0,1,2,3,0.2146790340458019,4.152406858193667e-05,https://openalex.org/W2134273183,1,https://openalex.org/W2134273183,Life below water
1450,0,29,0,15,0.2546499030170177,0.0016552993559639,https://openalex.org/W2753683213,1,https://openalex.org/W2753683213,
1566,0,29,0,25,0.271845237067659,0.0019287496201854,https://openalex.org/W2116766516,1,https://openalex.org/W2116766516,Life below water
1729,0,29,0,6,0.2416521825961464,0.0005061203895008,https://openalex.org/W2550262140,1,https://openalex.org/W2550262140,Life below water
1745,0,29,0,9,0.2447565060979837,0.0006474092597518,https://openalex.org/W2279853356,1,https://openalex.org/W2279853356,Life below water
2538,0,29,0,8,0.2476395031235083,0.0008766981888825,https://openalex.org/W2267721316,1,https://openalex.org/W2267721316,Life below water
2604,0,29,0,9,0.2368642022882973,0.0007953270594305,https://openalex.org/W1973568476,1,https://openalex.org/W1973568476,Life below water
