id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
993,0,1,1,11,0.235957691258254,0.0006095676528698471,https://openalex.org/W2075794274
908,0,1,1,4,0.23088429311666653,0.0004566259704500047,https://openalex.org/W2235918125
1073,0,1,1,4,0.22114198646720254,0.0001604124396635328,https://openalex.org/W2074582358
937,0,1,5,6,0.23121507290623197,0.000501680493460182,https://openalex.org/W2117653950
1022,0,1,5,3,0.1907130581888884,1.5532478913806236e-05,https://openalex.org/W1967023995
632,0,1,1,6,0.23532018656019799,0.000664334538367525,https://openalex.org/W2070119710
585,0,1,1,2,0.22650029349503414,0.0005583541319541165,https://openalex.org/W2556217331
625,0,1,1,3,0.2485593454525592,0.0012029267544882416,https://openalex.org/W2235957793
593,0,9,2,1,0.2421106649404649,0.0002992031260483363,https://openalex.org/W2580294406
827,0,1,2,2,0.21155862706599443,5.696553910174453e-05,https://openalex.org/W2047120938
2318,0,11,0,4,0.22826224511047452,0.0014934604136064681,https://openalex.org/W2068283324
2330,0,13,1,1,0.19943287454425734,3.9149490508676286e-05,https://openalex.org/W2741151296
358,0,13,1,11,0.2482781824447173,0.0009398938689450244,https://openalex.org/W1580893169
4352,0,12,2,15,0.23154680184870863,0.00031721128508445514,https://openalex.org/W2542613947
3814,0,2,0,5,0.22793038590224712,0.00017476404419200668,https://openalex.org/W2610872700
1215,0,13,1,3,0.20937103595126286,0.00012063832271371128,https://openalex.org/W2588222188
1299,0,6,1,5,0.24024501358190442,0.00047458653319976926,https://openalex.org/W2027479170
2421,0,6,0,3,0.24176930341076386,0.00020365927788177954,https://openalex.org/W2554986509
2941,0,11,1,12,0.2612328545684693,0.007980416035473331,https://openalex.org/W1973924523
1221,0,6,0,5,0.2356233300502704,0.0006911113915262828,https://openalex.org/W2068225774
2371,0,6,0,3,0.21267377660597253,6.535776340858857e-05,https://openalex.org/W2802654706
2906,0,6,4,6,0.2554917404763559,0.0012479499328173211,https://openalex.org/W2798096542
5358,0,6,0,2,0.2652228773846342,0.004157963342822089,https://openalex.org/W2579280186
5687,0,2,3,7,0.2862835138629257,0.010394106753494364,https://openalex.org/W2619693065
2314,0,13,1,1,0.23472627412459668,0.00010389471551511574,https://openalex.org/W2175998124
2352,0,6,0,2,0.2390206085381669,0.00037420861220303366,https://openalex.org/W2901023271
1223,0,6,0,3,0.22216268311310972,0.00016468751218491783,https://openalex.org/W2153537584
