id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label,core_work
4522,0,6,1,62,0.3852806160775367,0.0004253964699386,https://openalex.org/W2884112185,1
4545,0,6,1,75,0.3798282477030227,0.0003516659021463,https://openalex.org/W2883364586,1
4549,0,6,1,168,0.4201698052345321,0.0013221025093577,https://openalex.org/W2612898749,1
4552,0,6,1,73,0.3947670476289339,0.0004712059158838,https://openalex.org/W2902328452,1
4556,0,6,1,2,0.3480443679697421,5.5926613761555054e-05,https://openalex.org/W2761997570,1
4574,0,6,1,52,0.3991457799787741,0.0006639195594234,https://openalex.org/W2904831758,1
4598,0,6,1,9,0.3515452122528157,7.163236384330236e-05,https://openalex.org/W2484503604,1
4623,0,6,1,124,0.4119046369443497,0.0008859807048646,https://openalex.org/W998093192,1
4627,0,6,1,56,0.3828515476492757,0.0003058560984483,https://openalex.org/W2567022633,1
4634,0,0,1,45,0.402919738585192,0.0010015493859131,https://openalex.org/W2733534435,1
4636,0,6,1,120,0.42350303270174,0.0011792589106056,https://openalex.org/W2854505259,1
4642,0,6,1,98,0.405475610393261,0.0007062519061225,https://openalex.org/W1471857664,1
4681,0,6,1,121,0.4030868974545022,0.0008448127519322,https://openalex.org/W2754972898,1
4692,0,0,1,72,0.4121142931898253,0.0010307742451983,https://openalex.org/W2888478005,1
4714,0,6,1,82,0.3887957813622777,0.000515290817991,https://openalex.org/W2794002954,1
4716,0,6,1,183,0.4296456432406173,0.0013006270878187,https://openalex.org/W2147924102,1
4782,0,6,1,153,0.4301021060754015,0.0017141078570975,https://openalex.org/W2166352136,1
4788,0,6,1,103,0.4059499697603125,0.0009737253095632,https://openalex.org/W2895221634,1
4810,0,6,1,137,0.4218481493679802,0.0011737050750479,https://openalex.org/W2788419020,1
4813,0,0,1,17,0.375802838100229,0.0002344416733603,https://openalex.org/W2884743525,1
4860,0,0,1,7,0.3574426670680347,0.0001395857288016,https://openalex.org/W2792590633,1
4865,0,6,1,111,0.3934880356489276,0.0006534036384164,https://openalex.org/W2907078468,1
4877,0,6,1,74,0.3910491256638219,0.0006070187057964,https://openalex.org/W2790002631,1
4890,0,6,2,144,0.4437343156852082,0.0032295860535114,https://openalex.org/W2581239595,1
4955,0,6,1,78,0.402919738585192,0.000834776217775,https://openalex.org/W2616577921,1
4965,0,6,1,111,0.4187933869070397,0.0008885542638419,https://openalex.org/W2898112730,1
4990,0,0,1,33,0.3786735745671261,0.0004631949085173,https://openalex.org/W2768040882,1
5008,0,6,1,130,0.4229131442606129,0.0017608424614298,https://openalex.org/W2015576570,1
5024,0,6,1,9,0.3515452122528157,7.163236384330236e-05,https://openalex.org/W2741166658,1
5084,0,6,1,20,0.3642500778377192,0.0001483290679903,https://openalex.org/W2549853785,1
5099,0,6,1,123,0.395731776484332,0.0007437451234617,https://openalex.org/W2230072905,1
5607,0,0,1,62,0.4055771654801853,0.001611866222524,https://openalex.org/W2793534229,1
5609,0,0,1,33,0.3849447930365816,0.0012229795447846,https://openalex.org/W2077634578,1
5922,0,6,2,137,0.4253198466224531,0.0023736410368547,https://openalex.org/W3104223634,1
1220,0,6,3,21,0.3700490012280363,0.0001564673873773,https://openalex.org/W2345638905,1
